"symbol","resolution","timestamp_utc","volume"
"BHL","1m","2026-03-25T06:20:59.0000000Z","1659"
"BHL","1m","2026-03-25T06:21:59.0000000Z","1960"
"BHL","1m","2026-03-25T06:22:22.0000000Z","1010"
"BHL","1m","2026-03-25T06:23:47.0000000Z","5559"
"BHL","1m","2026-03-25T06:24:57.0000000Z","1850"
"BHL","1m","2026-03-25T06:25:59.0000000Z","1400"
"BHL","1m","2026-03-25T06:26:44.0000000Z","18997"
"BHL","1m","2026-03-25T06:27:55.0000000Z","18375"
"BHL","1m","2026-03-25T06:28:56.0000000Z","50"
"BHL","1m","2026-03-25T06:29:59.0000000Z","1405"
"BHL","1m","2026-03-25T06:30:52.0000000Z","1975"
"BHL","1m","2026-03-25T06:31:45.0000000Z","2115"
"BHL","1m","2026-03-25T06:32:53.0000000Z","19362"
"BHL","1m","2026-03-25T06:33:53.0000000Z","1534"
"BHL","1m","2026-03-25T06:34:09.0000000Z","10"
"BHL","1m","2026-03-25T06:35:54.0000000Z","4286"
"BHL","1m","2026-03-25T06:36:54.0000000Z","1316"
"BHL","1m","2026-03-25T06:37:48.0000000Z","1758"
"BHL","1m","2026-03-25T06:38:47.0000000Z","1892"
"BHL","1m","2026-03-25T06:39:37.0000000Z","1100"
"BHL","1m","2026-03-25T06:40:28.0000000Z","497"
"BHL","1m","2026-03-25T06:41:51.0000000Z","2010"
"BHL","1m","2026-03-25T06:42:36.0000000Z","245"
"BHL","1m","2026-03-25T06:44:54.0000000Z","90"
"BHL","1m","2026-03-25T06:45:43.0000000Z","118"
"BHL","1m","2026-03-25T06:46:54.0000000Z","3335"
"BHL","1m","2026-03-25T06:47:33.0000000Z","1631"
"BHL","1m","2026-03-25T06:48:47.0000000Z","2559"
"BHL","1m","2026-03-25T06:49:34.0000000Z","200"
"BHL","1m","2026-03-25T06:50:54.0000000Z","20"
"BHL","1m","2026-03-25T06:51:59.0000000Z","1420"
"BHL","1m","2026-03-25T06:52:04.0000000Z","20"
"BHL","1m","2026-03-25T06:53:59.0000000Z","1975"
"BHL","1m","2026-03-25T06:54:44.0000000Z","6350"
"BHL","1m","2026-03-25T06:55:19.0000000Z","478"
"BHL","1m","2026-03-25T06:56:31.0000000Z","2000"
"BHL","1m","2026-03-25T06:57:40.0000000Z","500"
"BHL","1m","2026-03-25T06:58:27.0000000Z","120"
"BHL","1m","2026-03-25T06:59:57.0000000Z","20"
"BHL","1m","2026-03-25T07:00:28.0000000Z","1770"
"BHL","1m","2026-03-25T07:01:21.0000000Z","1510"
"BHL","1m","2026-03-25T07:02:24.0000000Z","10"
"BHL","1m","2026-03-25T07:03:41.0000000Z","1925"
"BHL","1m","2026-03-25T07:04:57.0000000Z","46"
"BHL","1m","2026-03-25T07:05:52.0000000Z","960"
"BHL","1m","2026-03-25T07:06:31.0000000Z","20"
"BHL","1m","2026-03-25T07:08:54.0000000Z","1020"
"BHL","1m","2026-03-25T07:09:24.0000000Z","725"
"BHL","1m","2026-03-25T07:10:41.0000000Z","2980"
"BHL","1m","2026-03-25T07:11:32.0000000Z","425"
"BHL","1m","2026-03-25T07:12:51.0000000Z","531"
"BHL","1m","2026-03-25T07:14:33.0000000Z","818"
"BHL","1m","2026-03-25T07:16:55.0000000Z","4950"
"BHL","1m","2026-03-25T07:17:56.0000000Z","283"
"BHL","1m","2026-03-25T07:19:01.0000000Z","112"
"BHL","1m","2026-03-25T07:20:58.0000000Z","0"
"BHL","1m","2026-03-25T07:21:52.0000000Z","450"
"BHL","1m","2026-03-25T07:22:55.0000000Z","1415"
"BHL","1m","2026-03-25T07:23:55.0000000Z","574"
"BHL","1m","2026-03-25T07:24:41.0000000Z","20"
"BHL","1m","2026-03-25T07:25:27.0000000Z","0"
"BHL","1m","2026-03-25T07:26:30.0000000Z","3112"
"BHL","1m","2026-03-25T07:27:31.0000000Z","1330"
"BHL","1m","2026-03-25T07:28:14.0000000Z","20"
"BHL","1m","2026-03-25T07:29:48.0000000Z","180"
"BHL","1m","2026-03-25T07:30:58.0000000Z","8500"
"BHL","1m","2026-03-25T07:31:21.0000000Z","4304"
"BHL","1m","2026-03-25T07:32:15.0000000Z","56"
"BHL","1m","2026-03-25T07:33:52.0000000Z","400"
"BHL","1m","2026-03-25T07:34:58.0000000Z","1011"
"BHL","1m","2026-03-25T07:35:47.0000000Z","89"
"BHL","1m","2026-03-25T07:36:58.0000000Z","1791"
"BHL","1m","2026-03-25T07:37:15.0000000Z","10"
"BHL","1m","2026-03-25T07:38:27.0000000Z","709"
"BHL","1m","2026-03-25T07:39:37.0000000Z","10"
"BHL","1m","2026-03-25T07:40:50.0000000Z","10"
"BHL","1m","2026-03-25T07:41:39.0000000Z","0"
"BHL","1m","2026-03-25T07:42:45.0000000Z","257"
"BHL","1m","2026-03-25T07:43:31.0000000Z","60"
"BHL","1m","2026-03-25T07:44:59.0000000Z","3706"
"BHL","1m","2026-03-25T07:45:58.0000000Z","3622"
"BHL","1m","2026-03-25T07:46:49.0000000Z","5914"
"BHL","1m","2026-03-25T07:47:50.0000000Z","1249"
"BHL","1m","2026-03-25T07:48:01.0000000Z","510"
"BHL","1m","2026-03-25T07:49:39.0000000Z","2085"
"BHL","1m","2026-03-25T07:50:55.0000000Z","5000"
"BHL","1m","2026-03-25T07:51:31.0000000Z","140"
"BHL","1m","2026-03-25T07:53:47.0000000Z","571"
"BHL","1m","2026-03-25T07:54:39.0000000Z","59"
"BHL","1m","2026-03-25T07:55:41.0000000Z","2982"
"BHL","1m","2026-03-25T07:56:40.0000000Z","1639"
"BHL","1m","2026-03-25T07:57:47.0000000Z","2300"
"BHL","1m","2026-03-25T07:58:53.0000000Z","690"
"BHL","1m","2026-03-25T07:59:33.0000000Z","750"
"BHL","1m","2026-03-25T08:00:54.0000000Z","130"
"BHL","1m","2026-03-25T08:01:35.0000000Z","964"
"BHL","1m","2026-03-25T08:02:04.0000000Z","10"
"BHL","1m","2026-03-25T08:03:38.0000000Z","840"
"BHL","1m","2026-03-25T08:04:57.0000000Z","85"
"BHL","1m","2026-03-25T08:06:33.0000000Z","1491"
"BHL","1m","2026-03-25T08:07:37.0000000Z","595"
"BHL","1m","2026-03-25T08:08:53.0000000Z","225"
"BHL","1m","2026-03-25T08:09:49.0000000Z","2190"
"BHL","1m","2026-03-25T08:10:47.0000000Z","2600"
"BHL","1m","2026-03-25T08:11:48.0000000Z","4540"
"BHL","1m","2026-03-25T08:12:57.0000000Z","100"
"BHL","1m","2026-03-25T08:13:50.0000000Z","200"
"BHL","1m","2026-03-25T08:14:44.0000000Z","850"
"BHL","1m","2026-03-25T08:15:47.0000000Z","1110"
"BHL","1m","2026-03-25T08:16:17.0000000Z","40"
"BHL","1m","2026-03-25T08:17:52.0000000Z","0"
"BHL","1m","2026-03-25T08:18:56.0000000Z","1440"
"BHL","1m","2026-03-25T08:19:27.0000000Z","1010"
"BHL","1m","2026-03-25T08:21:55.0000000Z","3050"
"BHL","1m","2026-03-25T08:22:58.0000000Z","1600"
"BHL","1m","2026-03-25T08:23:58.0000000Z","700"
"BHL","1m","2026-03-25T08:24:30.0000000Z","250"
"BHL","1m","2026-03-25T08:25:52.0000000Z","3682"
"BHL","1m","2026-03-25T08:26:11.0000000Z","0"
"BHL","1m","2026-03-25T08:27:56.0000000Z","1507"
"BHL","1m","2026-03-25T08:28:51.0000000Z","3625"
"BHL","1m","2026-03-25T08:29:51.0000000Z","535"
"BHL","1m","2026-03-25T08:30:59.0000000Z","3400"
"BHL","1m","2026-03-25T08:31:59.0000000Z","7208"
"BHL","1m","2026-03-25T08:32:50.0000000Z","2000"
"BHL","1m","2026-03-25T08:33:03.0000000Z","141"
"BHL","1m","2026-03-25T08:34:55.0000000Z","2390"
"BHL","1m","2026-03-25T08:35:45.0000000Z","8759"
"BHL","1m","2026-03-25T08:36:58.0000000Z","3220"
"BHL","1m","2026-03-25T08:37:31.0000000Z","1175"
"BHL","1m","2026-03-25T08:38:49.0000000Z","3528"
"BHL","1m","2026-03-25T08:39:20.0000000Z","876"
"BHL","1m","2026-03-25T08:40:59.0000000Z","8200"
"BHL","1m","2026-03-25T08:41:57.0000000Z","11070"
"BHL","1m","2026-03-25T08:42:49.0000000Z","10"
"BHL","1m","2026-03-25T08:43:42.0000000Z","4552"
"BHL","1m","2026-03-25T08:44:55.0000000Z","995"
"BHL","1m","2026-03-25T08:45:49.0000000Z","309"
"BHL","1m","2026-03-25T08:46:43.0000000Z","2600"
"BHL","1m","2026-03-25T08:47:41.0000000Z","400"
"BHL","1m","2026-03-25T08:48:57.0000000Z","3600"
"BHL","1m","2026-03-25T08:49:44.0000000Z","224"
"BHL","1m","2026-03-25T08:50:57.0000000Z","1181"
"BHL","1m","2026-03-25T08:51:52.0000000Z","3096"
"BHL","1m","2026-03-25T08:52:47.0000000Z","4140"
"BHL","1m","2026-03-25T08:53:54.0000000Z","2605"
"BHL","1m","2026-03-25T08:54:55.0000000Z","6060"
"BHL","1m","2026-03-25T08:55:56.0000000Z","1500"
"BHL","1m","2026-03-25T08:56:58.0000000Z","5930"
"BHL","1m","2026-03-25T08:57:48.0000000Z","1600"
"BHL","1m","2026-03-25T08:58:57.0000000Z","14380"
"BHL","1m","2026-03-25T08:59:24.0000000Z","2110"
"BHL","1m","2026-03-25T09:00:59.0000000Z","3000"
"BHL","1m","2026-03-25T09:01:51.0000000Z","4447"
"BHL","1m","2026-03-25T09:02:55.0000000Z","5434"
"BHL","1m","2026-03-25T09:03:59.0000000Z","11720"
"BHL","1m","2026-03-25T09:04:45.0000000Z","11390"
"BHL","1m","2026-03-25T09:05:58.0000000Z","17397"
"BHL","1m","2026-03-25T09:06:56.0000000Z","10166"
"BHL","1m","2026-03-25T09:07:57.0000000Z","5955"
"BHL","1m","2026-03-25T09:08:52.0000000Z","8140"
"BHL","1m","2026-03-25T09:09:55.0000000Z","4630"
"BHL","1m","2026-03-25T09:10:52.0000000Z","8306"
"BHL","1m","2026-03-25T09:11:53.0000000Z","2861"
"BHL","1m","2026-03-25T09:12:51.0000000Z","40231"
"BHL","1m","2026-03-25T09:13:53.0000000Z","14764"
"BHL","1m","2026-03-25T09:14:59.0000000Z","56509"
"BHL","1m","2026-03-26T05:15:56.0000000Z","220"
"BHL","1m","2026-03-26T05:16:40.0000000Z","725"
"BHL","1m","2026-03-26T05:17:48.0000000Z","1200"
"BHL","1m","2026-03-26T05:18:35.0000000Z","120"
"BHL","1m","2026-03-26T05:19:59.0000000Z","8136"
"BHL","1m","2026-03-26T05:20:48.0000000Z","3450"
"BHL","1m","2026-03-26T05:21:35.0000000Z","4330"
"BHL","1m","2026-03-26T05:22:56.0000000Z","3064"
"BHL","1m","2026-03-26T05:23:59.0000000Z","1066"
"BHL","1m","2026-03-26T05:24:52.0000000Z","2771"
"BHL","1m","2026-03-26T05:25:57.0000000Z","3029"
"BHL","1m","2026-03-26T05:26:56.0000000Z","5391"
"BHL","1m","2026-03-26T05:27:57.0000000Z","3890"
"BHL","1m","2026-03-26T05:28:52.0000000Z","750"
"BHL","1m","2026-03-26T05:29:36.0000000Z","2160"
"BHL","1m","2026-03-26T05:30:42.0000000Z","743"
"BHL","1m","2026-03-26T05:31:53.0000000Z","1760"
"BHL","1m","2026-03-26T05:32:58.0000000Z","3920"
"BHL","1m","2026-03-26T05:33:31.0000000Z","1115"
"BHL","1m","2026-03-26T05:34:36.0000000Z","853"
"BHL","1m","2026-03-26T05:35:42.0000000Z","1499"
"BHL","1m","2026-03-26T05:36:47.0000000Z","2088"
"BHL","1m","2026-03-26T05:37:36.0000000Z","685"
"BHL","1m","2026-03-26T05:38:41.0000000Z","515"
"BHL","1m","2026-03-26T05:39:59.0000000Z","5855"
"BHL","1m","2026-03-26T05:40:44.0000000Z","50"
"BHL","1m","2026-03-26T05:41:44.0000000Z","4310"
"BHL","1m","2026-03-26T05:42:58.0000000Z","2559"
"BHL","1m","2026-03-26T05:43:52.0000000Z","762"
"BHL","1m","2026-03-26T05:44:41.0000000Z","959"
"BHL","1m","2026-03-26T05:45:57.0000000Z","914"
"BHL","1m","2026-03-26T05:46:56.0000000Z","2722"
"BHL","1m","2026-03-26T05:47:49.0000000Z","4549"
"BHL","1m","2026-03-26T05:48:46.0000000Z","1050"
"BHL","1m","2026-03-26T05:50:54.0000000Z","594"
"BHL","1m","2026-03-26T05:51:58.0000000Z","1741"
"BHL","1m","2026-03-26T05:52:51.0000000Z","62"
"BHL","1m","2026-03-26T05:53:38.0000000Z","865"
"BHL","1m","2026-03-26T05:54:59.0000000Z","11415"
"BHL","1m","2026-03-26T05:55:51.0000000Z","505"
"BHL","1m","2026-03-26T05:56:46.0000000Z","4151"
"BHL","1m","2026-03-26T05:57:58.0000000Z","22813"
"BHL","1m","2026-03-26T05:58:40.0000000Z","1951"
"BHL","1m","2026-03-26T05:59:49.0000000Z","159"
"BHL","1m","2026-03-26T06:00:42.0000000Z","1890"
"BHL","1m","2026-03-26T06:01:24.0000000Z","1190"
"BHL","1m","2026-03-26T06:02:54.0000000Z","1100"
"BHL","1m","2026-03-26T06:03:53.0000000Z","2520"
"BHL","1m","2026-03-26T06:04:24.0000000Z","2995"
"BHL","1m","2026-03-26T06:05:49.0000000Z","75"
"BHL","1m","2026-03-26T06:06:52.0000000Z","105"
"BHL","1m","2026-03-26T06:07:02.0000000Z","330"
"BHL","1m","2026-03-26T06:08:13.0000000Z","420"
"BHL","1m","2026-03-26T06:09:44.0000000Z","380"
"BHL","1m","2026-03-26T06:10:53.0000000Z","2115"
"BHL","1m","2026-03-26T06:11:33.0000000Z","240"
"BHL","1m","2026-03-26T06:12:55.0000000Z","226"
"BHL","1m","2026-03-26T06:13:41.0000000Z","1602"
"BHL","1m","2026-03-26T06:14:59.0000000Z","1518"
"BHL","1m","2026-03-26T06:15:18.0000000Z","10"
"BHL","1m","2026-03-26T06:16:42.0000000Z","162"
"BHL","1m","2026-03-26T06:17:57.0000000Z","2408"
"BHL","1m","2026-03-26T06:18:52.0000000Z","380"
"BHL","1m","2026-03-26T06:19:55.0000000Z","725"
"BHL","1m","2026-03-26T06:20:21.0000000Z","1995"
"BHL","1m","2026-03-26T06:21:52.0000000Z","0"
"BHL","1m","2026-03-26T06:22:45.0000000Z","1800"
"BHL","1m","2026-03-26T06:24:44.0000000Z","500"
"BHL","1m","2026-03-26T06:25:09.0000000Z","1400"
"BHL","1m","2026-03-26T06:26:25.0000000Z","1240"
"BHL","1m","2026-03-26T06:27:55.0000000Z","10"
"BHL","1m","2026-03-26T06:28:06.0000000Z","722"
"BHL","1m","2026-03-26T06:29:50.0000000Z","18"
"BHL","1m","2026-03-26T06:30:33.0000000Z","180"
"BHL","1m","2026-03-26T06:31:53.0000000Z","1748"
"BHL","1m","2026-03-26T06:32:50.0000000Z","414"
"BHL","1m","2026-03-26T06:33:36.0000000Z","1170"
"BHL","1m","2026-03-26T06:34:45.0000000Z","1280"
"BHL","1m","2026-03-26T06:35:28.0000000Z","367"
"BHL","1m","2026-03-26T06:36:27.0000000Z","160"
"BHL","1m","2026-03-26T06:37:57.0000000Z","3050"
"BHL","1m","2026-03-26T06:38:59.0000000Z","30"
"BHL","1m","2026-03-26T06:39:55.0000000Z","40"
"BHL","1m","2026-03-26T06:40:57.0000000Z","3194"
"BHL","1m","2026-03-26T06:41:58.0000000Z","932"
"BHL","1m","2026-03-26T06:42:46.0000000Z","2950"
"BHL","1m","2026-03-26T06:43:31.0000000Z","1250"
"BHL","1m","2026-03-26T06:44:54.0000000Z","1520"
"BHL","1m","2026-03-26T06:45:55.0000000Z","3030"
"BHL","1m","2026-03-26T06:46:35.0000000Z","300"
"BHL","1m","2026-03-26T06:47:53.0000000Z","2112"
"BHL","1m","2026-03-26T06:48:53.0000000Z","14088"
"BHL","1m","2026-03-26T06:49:20.0000000Z","2312"
"BHL","1m","2026-03-26T06:50:27.0000000Z","500"
"BHL","1m","2026-03-26T06:52:36.0000000Z","400"
"BHL","1m","2026-03-26T06:53:36.0000000Z","520"
"BHL","1m","2026-03-26T06:54:41.0000000Z","110"
"BHL","1m","2026-03-26T06:55:33.0000000Z","670"
"BHL","1m","2026-03-26T06:56:43.0000000Z","1000"
"BHL","1m","2026-03-26T06:57:14.0000000Z","100"
"BHL","1m","2026-03-26T06:58:57.0000000Z","2012"
"BHL","1m","2026-03-26T06:59:21.0000000Z","425"
"BHL","1m","2026-03-26T07:00:50.0000000Z","2731"
"BHL","1m","2026-03-26T07:01:22.0000000Z","1575"
"BHL","1m","2026-03-26T07:02:50.0000000Z","1200"
"BHL","1m","2026-03-26T07:03:07.0000000Z","1000"
"BHL","1m","2026-03-26T07:04:51.0000000Z","330"
"BHL","1m","2026-03-26T07:05:51.0000000Z","1455"
"BHL","1m","2026-03-26T07:06:54.0000000Z","700"
"BHL","1m","2026-03-26T07:07:48.0000000Z","800"
"BHL","1m","2026-03-26T07:08:54.0000000Z","755"
"BHL","1m","2026-03-26T07:09:51.0000000Z","530"
"BHL","1m","2026-03-26T07:10:51.0000000Z","5110"
"BHL","1m","2026-03-26T07:11:55.0000000Z","698"
"BHL","1m","2026-03-26T07:12:03.0000000Z","10"
"BHL","1m","2026-03-26T07:14:59.0000000Z","11414"
"BHL","1m","2026-03-26T07:16:38.0000000Z","10"
"BHL","1m","2026-03-26T07:17:46.0000000Z","2540"
"BHL","1m","2026-03-26T07:18:42.0000000Z","0"
"BHL","1m","2026-03-26T07:19:50.0000000Z","6941"
"BHL","1m","2026-03-26T07:20:52.0000000Z","3895"
"BHL","1m","2026-03-26T07:21:42.0000000Z","1255"
"BHL","1m","2026-03-26T07:22:47.0000000Z","613"
"BHL","1m","2026-03-26T07:23:30.0000000Z","1090"
"BHL","1m","2026-03-26T07:24:55.0000000Z","4878"
"BHL","1m","2026-03-26T07:25:55.0000000Z","2240"
"BHL","1m","2026-03-26T07:26:50.0000000Z","2100"
"BHL","1m","2026-03-26T07:27:50.0000000Z","5802"
"BHL","1m","2026-03-26T07:28:49.0000000Z","1490"
"BHL","1m","2026-03-26T07:29:58.0000000Z","200"
"BHL","1m","2026-03-26T07:30:36.0000000Z","5808"
"BHL","1m","2026-03-26T07:31:32.0000000Z","1510"
"BHL","1m","2026-03-26T07:33:55.0000000Z","9834"
"BHL","1m","2026-03-26T07:34:38.0000000Z","539"
"BHL","1m","2026-03-26T07:35:48.0000000Z","3080"
"BHL","1m","2026-03-26T07:36:28.0000000Z","517"
"BHL","1m","2026-03-26T07:38:26.0000000Z","50"
"BHL","1m","2026-03-26T07:39:59.0000000Z","1550"
"BHL","1m","2026-03-26T07:40:54.0000000Z","2270"
"BHL","1m","2026-03-26T07:41:17.0000000Z","1400"
"BHL","1m","2026-03-26T07:42:55.0000000Z","551"
"BHL","1m","2026-03-26T07:43:46.0000000Z","50"
"BHL","1m","2026-03-26T07:44:25.0000000Z","550"
"BHL","1m","2026-03-26T07:45:27.0000000Z","100"
"BHL","1m","2026-03-26T07:46:48.0000000Z","150"
"BHL","1m","2026-03-26T07:47:20.0000000Z","100"
"BHL","1m","2026-03-26T07:48:50.0000000Z","1150"
"BHL","1m","2026-03-26T07:49:34.0000000Z","400"
"BHL","1m","2026-03-26T07:50:51.0000000Z","59"
"BHL","1m","2026-03-26T07:51:59.0000000Z","992"
"BHL","1m","2026-03-26T07:52:17.0000000Z","140"
"BHL","1m","2026-03-26T07:53:32.0000000Z","0"
"BHL","1m","2026-03-26T07:54:24.0000000Z","37"
"BHL","1m","2026-03-26T07:55:54.0000000Z","768"
"BHL","1m","2026-03-26T07:56:23.0000000Z","632"
"BHL","1m","2026-03-26T07:58:46.0000000Z","110"
"BHL","1m","2026-03-26T07:59:58.0000000Z","100"
"BHL","1m","2026-03-26T08:00:47.0000000Z","445"
"BHL","1m","2026-03-26T08:01:40.0000000Z","1400"
"BHL","1m","2026-03-26T08:02:54.0000000Z","860"
"BHL","1m","2026-03-26T08:03:06.0000000Z","360"
"BHL","1m","2026-03-26T08:04:47.0000000Z","100"
"BHL","1m","2026-03-26T08:05:57.0000000Z","400"
"BHL","1m","2026-03-26T08:06:54.0000000Z","2529"
"BHL","1m","2026-03-26T08:07:24.0000000Z","60"
"BHL","1m","2026-03-26T08:08:52.0000000Z","60"
"BHL","1m","2026-03-26T08:09:15.0000000Z","100"
"BHL","1m","2026-03-26T08:10:38.0000000Z","537"
"BHL","1m","2026-03-26T08:11:27.0000000Z","4100"
"BHL","1m","2026-03-26T08:12:36.0000000Z","2020"
"BHL","1m","2026-03-26T08:13:28.0000000Z","400"
"BHL","1m","2026-03-26T08:14:53.0000000Z","1000"
"BHL","1m","2026-03-26T08:15:03.0000000Z","0"
"BHL","1m","2026-03-26T08:16:07.0000000Z","170"
"BHL","1m","2026-03-26T08:17:50.0000000Z","1128"
"BHL","1m","2026-03-26T08:19:41.0000000Z","600"
"BHL","1m","2026-03-26T08:20:45.0000000Z","1271"
"BHL","1m","2026-03-26T08:21:52.0000000Z","2020"
"BHL","1m","2026-03-26T08:22:58.0000000Z","424"
"BHL","1m","2026-03-26T08:23:31.0000000Z","1600"
"BHL","1m","2026-03-26T08:24:48.0000000Z","20"
"BHL","1m","2026-03-26T08:25:57.0000000Z","1255"
"BHL","1m","2026-03-26T08:26:24.0000000Z","2011"
"BHL","1m","2026-03-26T08:27:43.0000000Z","610"
"BHL","1m","2026-03-26T08:29:56.0000000Z","1130"
"BHL","1m","2026-03-26T08:30:49.0000000Z","152"
"BHL","1m","2026-03-26T08:31:52.0000000Z","1809"
"BHL","1m","2026-03-26T08:32:52.0000000Z","1510"
"BHL","1m","2026-03-26T08:33:35.0000000Z","1200"
"BHL","1m","2026-03-26T08:34:57.0000000Z","5975"
"BHL","1m","2026-03-26T08:35:55.0000000Z","8546"
"BHL","1m","2026-03-26T08:36:16.0000000Z","30"
"BHL","1m","2026-03-26T08:38:38.0000000Z","500"
"BHL","1m","2026-03-26T08:39:48.0000000Z","397"
"BHL","1m","2026-03-26T08:40:22.0000000Z","750"
"BHL","1m","2026-03-26T08:41:28.0000000Z","10"
"BHL","1m","2026-03-26T08:43:37.0000000Z","1010"
"BHL","1m","2026-03-26T08:44:16.0000000Z","233"
"BHL","1m","2026-03-26T08:46:31.0000000Z","100"
"BHL","1m","2026-03-26T08:47:47.0000000Z","3435"
"BHL","1m","2026-03-26T08:48:54.0000000Z","4492"
"BHL","1m","2026-03-26T08:49:50.0000000Z","3800"
"BHL","1m","2026-03-26T08:51:06.0000000Z","1719"
"BHL","1m","2026-03-26T08:52:14.0000000Z","400"
"BHL","1m","2026-03-26T08:53:03.0000000Z","1133"
"BHL","1m","2026-03-26T08:54:44.0000000Z","7620"
"BHL","1m","2026-03-26T08:55:52.0000000Z","1383"
"BHL","1m","2026-03-26T08:56:48.0000000Z","1190"
"BHL","1m","2026-03-26T08:57:56.0000000Z","4129"
"BHL","1m","2026-03-26T08:58:58.0000000Z","901"
"BHL","1m","2026-03-26T08:59:48.0000000Z","5966"
"BHL","1m","2026-03-26T09:00:49.0000000Z","11927"
"BHL","1m","2026-03-26T09:01:59.0000000Z","460"
"BHL","1m","2026-03-26T09:02:57.0000000Z","5010"
"BHL","1m","2026-03-26T09:03:50.0000000Z","705"
"BHL","1m","2026-03-26T09:04:53.0000000Z","2985"
"BHL","1m","2026-03-26T09:05:58.0000000Z","4560"
"BHL","1m","2026-03-26T09:06:48.0000000Z","2963"
"BHL","1m","2026-03-26T09:07:56.0000000Z","8628"
"BHL","1m","2026-03-26T09:08:58.0000000Z","2275"
"BHL","1m","2026-03-26T09:09:51.0000000Z","4070"
"BHL","1m","2026-03-26T09:10:58.0000000Z","7028"
"BHL","1m","2026-03-26T09:11:55.0000000Z","2915"
"BHL","1m","2026-03-26T09:12:58.0000000Z","16607"
"BHL","1m","2026-03-26T09:13:55.0000000Z","26335"
"BHL","1m","2026-03-26T09:14:59.0000000Z","49283"
"BHL","1m","2026-03-29T05:15:52.0000000Z","1067"
"BHL","1m","2026-03-29T05:16:58.0000000Z","4534"
"BHL","1m","2026-03-29T05:17:50.0000000Z","8360"
"BHL","1m","2026-03-29T05:18:55.0000000Z","3013"
"BHL","1m","2026-03-29T05:19:54.0000000Z","8675"
"BHL","1m","2026-03-29T05:20:45.0000000Z","10966"
"BHL","1m","2026-03-29T05:21:56.0000000Z","5410"
"BHL","1m","2026-03-29T05:22:58.0000000Z","545"
"BHL","1m","2026-03-29T05:23:43.0000000Z","160"
"BHL","1m","2026-03-29T05:24:40.0000000Z","3663"
"BHL","1m","2026-03-29T05:25:55.0000000Z","1697"
"BHL","1m","2026-03-29T05:26:57.0000000Z","1525"
"BHL","1m","2026-03-29T05:27:50.0000000Z","5575"
"BHL","1m","2026-03-29T05:28:48.0000000Z","1458"
"BHL","1m","2026-03-29T05:29:57.0000000Z","146"
"BHL","1m","2026-03-29T05:30:50.0000000Z","5500"
"BHL","1m","2026-03-29T05:31:59.0000000Z","20"
"BHL","1m","2026-03-29T05:32:42.0000000Z","1100"
"BHL","1m","2026-03-29T05:33:57.0000000Z","2930"
"BHL","1m","2026-03-29T05:34:39.0000000Z","1415"
"BHL","1m","2026-03-29T05:35:57.0000000Z","6220"
"BHL","1m","2026-03-29T05:36:57.0000000Z","466"
"BHL","1m","2026-03-29T05:37:54.0000000Z","210"
"BHL","1m","2026-03-29T05:38:44.0000000Z","49"
"BHL","1m","2026-03-29T05:39:30.0000000Z","475"
"BHL","1m","2026-03-29T05:40:41.0000000Z","3260"
"BHL","1m","2026-03-29T05:41:52.0000000Z","3210"
"BHL","1m","2026-03-29T05:42:44.0000000Z","350"
"BHL","1m","2026-03-29T05:43:56.0000000Z","1108"
"BHL","1m","2026-03-29T05:44:51.0000000Z","1115"
"BHL","1m","2026-03-29T05:45:49.0000000Z","1405"
"BHL","1m","2026-03-29T05:46:51.0000000Z","3246"
"BHL","1m","2026-03-29T05:47:44.0000000Z","567"
"BHL","1m","2026-03-29T05:48:28.0000000Z","200"
"BHL","1m","2026-03-29T05:49:54.0000000Z","3176"
"BHL","1m","2026-03-29T05:50:51.0000000Z","2790"
"BHL","1m","2026-03-29T05:51:41.0000000Z","1010"
"BHL","1m","2026-03-29T05:52:10.0000000Z","3500"
"BHL","1m","2026-03-29T05:53:59.0000000Z","1640"
"BHL","1m","2026-03-29T05:54:48.0000000Z","860"
"BHL","1m","2026-03-29T05:55:50.0000000Z","1280"
"BHL","1m","2026-03-29T05:56:56.0000000Z","2600"
"BHL","1m","2026-03-29T05:57:45.0000000Z","1510"
"BHL","1m","2026-03-29T05:58:51.0000000Z","2670"
"BHL","1m","2026-03-29T05:59:57.0000000Z","2945"
"BHL","1m","2026-03-29T06:00:59.0000000Z","1880"
"BHL","1m","2026-03-29T06:01:57.0000000Z","0"
"BHL","1m","2026-03-29T06:02:49.0000000Z","60"
"BHL","1m","2026-03-29T06:03:48.0000000Z","1123"
"BHL","1m","2026-03-29T06:04:38.0000000Z","1030"
"BHL","1m","2026-03-29T06:05:36.0000000Z","4010"
"BHL","1m","2026-03-29T06:06:59.0000000Z","10740"
"BHL","1m","2026-03-29T06:07:43.0000000Z","1232"
"BHL","1m","2026-03-29T06:08:44.0000000Z","3191"
"BHL","1m","2026-03-29T06:09:47.0000000Z","1453"
"BHL","1m","2026-03-29T06:10:41.0000000Z","7280"
"BHL","1m","2026-03-29T06:11:57.0000000Z","23415"
"BHL","1m","2026-03-29T06:12:46.0000000Z","3060"
"BHL","1m","2026-03-29T06:13:50.0000000Z","2040"
"BHL","1m","2026-03-29T06:14:34.0000000Z","5200"
"BHL","1m","2026-03-29T06:15:58.0000000Z","4702"
"BHL","1m","2026-03-29T06:16:52.0000000Z","5404"
